,generation,representation,fitness
124,1,"{'code': '1-10-001-1010-00001-010000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.8224158883094788
125,1,"{'code': '1-01-001-1000-00001-100100', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.899338960647583
126,1,"{'code': '1-10-001-1000-00001-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9390023946762085
127,1,"{'code': '1-10-001-0011-10000-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9279847741127014
128,1,"{'code': '1-10-001-0001-00011-001000', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.885817289352417
129,1,"{'code': '1-10-001-1000-00100-010000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9347956776618958
130,1,"{'code': '1-10-001-1000-00001-000101', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9300881624221802
131,1,"{'code': '0-10-100-0001-00011-100100', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.8334335088729858
132,1,"{'code': '0-10-001-1000-00110-000110', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9298878312110901
133,1,"{'code': '1-10-001-0011-10000-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9279847741127014
134,1,"{'code': '1-10-100-0100-00010-001001', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9271835088729858
135,1,"{'code': '0-10-100-0001-10001-000010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9309895634651184
136,1,"{'code': '0-11-110-1000-10000-000010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9360977411270142
137,1,"{'code': '0-10-100-0001-00110-000100', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9390023946762085
138,1,"{'code': '0-10-100-0001-10100-001000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9390023946762085
139,1,"{'code': '1-10-010-0100-00010-001010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9106570482254028
140,1,"{'code': '1-10-010-0010-01001-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.917067289352417
141,1,"{'code': '0-10-001-1001-00100-000101', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9072515964508057
142,1,"{'code': '0-10-100-0101-00101-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9390023946762085
143,1,"{'code': '1-01-100-0001-10100-001000', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.9296875
144,1,"{'code': '0-11-110-1000-10000-000010', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9390023946762085
145,1,"{'code': '1-01-100-1001-00010-000100', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9347956776618958
146,1,"{'code': '1-10-100-1000-10000-000100', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9390023946762085
147,1,"{'code': '0-11-001-0001-00011-001000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9347956776618958
148,1,"{'code': '1-01-100-1010-10000-000001', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9390023946762085
149,1,"{'code': '0-11-100-1000-01010-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9347956776618958
150,1,"{'code': '1-01-100-1000-00100-010100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9290865659713745
151,1,"{'code': '0-10-110-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9410055875778198
152,1,"{'code': '0-10-100-0001-01010-000010', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.930588960647583
153,1,"{'code': '1-10-100-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.938401460647583
154,1,"{'code': '1-10-001-0010-10010-001000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9347956776618958
155,1,"{'code': '0-10-101-0001-00011-000010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9239783883094788
156,1,"{'code': '1-01-100-0001-00100-100000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.8358373641967773
157,1,"{'code': '1-10-001-1000-00001-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.938401460647583
158,1,"{'code': '0-11-100-1000-00010-000100', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.885817289352417
159,1,"{'code': '1-01-100-1000-00100-000011', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.9167668223381042
160,1,"{'code': '0-11-100-1000-00001-001100', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.8278245329856873
161,1,"{'code': '0-10-001-1100-00100-000011', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.934495210647583
162,1,"{'code': '1-10-001-1000-00001-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9379006624221802
163,1,"{'code': '1-01-010-1010-00001-010000', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.8939303159713745
164,1,"{'code': '1-10-001-0011-10000-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.7720352411270142
165,1,"{'code': '1-10-011-0010-00100-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.8224158883094788
166,1,"{'code': '0-10-011-0010-10100-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9294871687889099
167,1,"{'code': '1-10-100-0010-00100-100000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.8358373641967773
168,1,"{'code': '1-10-001-1000-00001-101000', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.8827123641967773
169,1,"{'code': '0-10-100-0101-10100-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9347956776618958
170,1,"{'code': '0-10-101-0010-10010-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9333934187889099
171,1,"{'code': '1-01-100-1000-01010-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9294871687889099
172,1,"{'code': '0-10-100-1000-00101-100000', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.8358373641967773
173,1,"{'code': '1-10-001-1000-00100-011000', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9290865659713745
174,1,"{'code': '1-10-100-0001-10001-000001', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9394030570983887
175,1,"{'code': '0-10-011-0010-00100-000001', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.9279847741127014
176,1,"{'code': '1-10-001-1000-00100-010010', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9367988705635071
177,1,"{'code': '0-10-001-1000-00010-000100', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.8791065812110901
178,1,"{'code': '1-01-100-0001-00101-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'maxpool3x3', 'output']}",0.885817289352417
179,1,"{'code': '1-10-001-1000-00001-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9386017918586731
180,1,"{'code': '0-10-100-0001-00110-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9390023946762085
181,1,"{'code': '0-10-001-0010-00100-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.930588960647583
182,1,"{'code': '1-01-100-1000-00100-000011', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.909254789352417
183,1,"{'code': '0-11-110-0001-00100-100000', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.8358373641967773
184,1,"{'code': '1-01-100-1000-00101-010000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}",0.8939303159713745
185,1,"{'code': '1-11-001-0100-00001-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9146634340286255
186,1,"{'code': '1-01-011-0100-10000-000010', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.930588960647583
187,1,"{'code': '0-10-101-1100-10000-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9347956776618958
188,1,"{'code': '0-10-100-0010-00100-000010', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9238781929016113
189,1,"{'code': '1-01-010-0100-10000-000110', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9268830418586731
190,1,"{'code': '0-10-100-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9381009340286255
191,1,"{'code': '0-10-101-1100-10000-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}",0.8240184187889099
192,1,"{'code': '1-10-010-0010-01000-000110', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9249799847602844
193,1,"{'code': '0-10-100-1000-00010-000100', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.8939303159713745
194,1,"{'code': '0-10-110-1000-10001-000001', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9333934187889099
195,1,"{'code': '0-11-100-1000-10000-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.8224158883094788
196,1,"{'code': '1-01-100-1000-00100-000001', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.90234375
197,1,"{'code': '1-10-011-0001-00010-000010', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9147636294364929
198,1,"{'code': '1-10-100-0110-00010-000010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9279847741127014
199,1,"{'code': '1-01-010-0100-00011-000010', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.8847155570983887
200,2,"{'code': '0-10-100-1000-00101-000101', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9415063858032227
201,2,"{'code': '0-10-110-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9410055875778198
202,2,"{'code': '0-11-001-0001-00001-000101', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.8987379670143127
203,2,"{'code': '0-10-100-1000-00110-001000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9390023946762085
204,2,"{'code': '0-10-110-0001-00100-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9379006624221802
205,2,"{'code': '1-01-100-0010-00100-100100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9410055875778198
206,2,"{'code': '0-10-110-0010-00100-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9346955418586731
207,2,"{'code': '1-10-001-1000-00100-010100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9232772588729858
208,2,"{'code': '0-10-100-0001-10100-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9390023946762085
209,2,"{'code': '0-10-100-1011-00010-000100', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9347956776618958
210,2,"{'code': '1-10-001-1000-00001-100010', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9410055875778198
211,2,"{'code': '0-10-100-0010-00100-000010', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.930588960647583
212,2,"{'code': '1-10-001-1000-00100-010010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9366987347602844
213,2,"{'code': '0-10-101-0001-00011-001000', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.8958333134651184
214,2,"{'code': '1-01-100-0001-00100-100010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9386017918586731
215,2,"{'code': '0-10-100-0001-00110-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9390023946762085
216,2,"{'code': '1-01-100-1001-00010-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9360977411270142
217,2,"{'code': '0-10-001-0001-00110-100100', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.932692289352417
218,2,"{'code': '1-01-100-0001-10100-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.8224158883094788
219,2,"{'code': '0-10-100-0101-00100-100010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9390023946762085
220,2,"{'code': '0-10-100-0001-00010-101100', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9297876358032227
221,2,"{'code': '1-10-001-1000-00110-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.930588960647583
222,2,"{'code': '0-10-100-1000-00101-000110', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9392027258872986
223,2,"{'code': '0-11-110-1000-10000-000001', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9360977411270142
224,2,"{'code': '1-10-001-0001-10001-000001', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9332932829856873
225,2,"{'code': '1-10-100-1000-00100-010010', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.8278245329856873
226,2,"{'code': '0-10-001-1000-00110-010100', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9239783883094788
227,2,"{'code': '0-10-100-0101-00101-000010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9162660241127014
228,2,"{'code': '1-10-100-0001-00100-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9379006624221802
229,2,"{'code': '1-01-100-0001-10001-000001', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9343950152397156
230,2,"{'code': '0-10-100-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.938401460647583
231,2,"{'code': '1-10-100-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9410055875778198
232,2,"{'code': '0-10-101-0001-10001-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.8270232081413269
233,2,"{'code': '1-10-001-0010-10010-000001', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9325921535491943
234,2,"{'code': '0-11-100-1001-10000-000010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9370993375778198
235,2,"{'code': '0-10-100-1000-00101-000101', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9237780570983887
236,2,"{'code': '1-01-100-1001-00010-000010', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9391025900840759
237,2,"{'code': '0-11-110-1000-10000-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.8270232081413269
238,2,"{'code': '1-10-101-0010-00100-010000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9347956776618958
239,2,"{'code': '0-10-100-1011-00010-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9360977411270142
240,2,"{'code': '0-11-001-0010-00011-000010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.917067289352417
241,2,"{'code': '1-10-100-0110-00100-010000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9390023946762085
242,2,"{'code': '0-10-001-0010-00110-100000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.8358373641967773
243,2,"{'code': '0-10-110-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9410055875778198
244,2,"{'code': '1-10-001-1000-00100-010000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9347956776618958
245,2,"{'code': '1-10-001-1000-00001-100100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.9379006624221802
246,2,"{'code': '1-10-100-0010-00100-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.938401460647583
247,2,"{'code': '0-10-001-1000-00001-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9386017918586731
